time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
481400,2021-03-21 09:55:11,40.1849396496126,33.3248275599412,164.042,,,3615.6210468022,46.916012,19.50835374,952.07352128,15,5,14.807,3617.2614668022,165.68242,20.72748604,2016.19429024,17.448132,-8.724066,0,308.5, -12.1, 6.4,0,0,1024,1024,1024,1024,316.3,-0.1,48,3.709,3.722,3.724,3.707,0,0,9.93,85.91,3615.6210468022,164.042,14,Waypoint,
481500,2021-03-21 09:55:11,40.1849467215736,33.3248228308036,164.042,,,3615.6210468022,46.916012,19.60901604,953.33336384,16,5,14.807,3617.2614668022,165.68242,20.72748604,2016.19429024,17.448132,-8.94776,0,307.8, -11.6, 5.6,0,0,1024,1024,1024,1024,315.5,-0.1,48,3.709,3.722,3.724,3.707,0,0,9.93,85.91,3615.6210468022,164.042,14,Waypoint,
481600,2021-03-21 09:55:11,40.1849540177486,33.3248178810136,164.042,,,3615.6210468022,46.916012,19.71191528,954.66210404,16,5,14.807,3617.2614668022,165.68242,20.72748604,2016.19429024,17.448132,-9.171454,0,307.1, -11.6, 5.6,0,0,1024,1024,1024,1024,315.5,-0.1,48,3.709,3.722,3.724,3.707,0,0,9.93,85.91,3615.6210468022,164.042,14,Waypoint,
481700,2021-03-21 09:55:11,40.1849609218007,33.3248130517751,164.042,,,3615.6210468022,46.916012,19.51506456,955.96459752,17,5,14.852,3617.2614668022,165.68242,20.72748604,2016.19429024,17.224438,-9.171454,0,306.4, -11.7, 5.8,0,0,1024,1024,1024,1024,314.8,-0.1,47,3.714,3.726,3.724,3.704,0,0,9.898,85.91,3615.6210468022,164.042,14,Waypoint,
481800,2021-03-21 09:55:11,40.1849681355373,33.324807676108,164.042,,,3615.6210468022,46.916012,19.42335002,957.42785216,17,5,14.852,3617.2614668022,165.68242,20.72748604,2016.19429024,17.000744,-9.395148,0,305.8, -11.4, 6.3,0,0,1024,1024,1024,1024,314,-0.1,47,3.714,3.726,3.724,3.704,0,0,9.898,85.91,3615.6210468022,164.042,14,Waypoint,
481900,2021-03-21 09:55:11,40.1849749062459,33.3248025964379,163.713916,,,3615.2929628022,46.916012,19.42335002,958.81564748,17,5,14.852,3617.2614668022,165.68242,20.72748604,2016.19429024,17.000744,-9.395148,0,305.3, -11.1, 6.5,0,0,1024,1024,1024,1024,313.3,-0.1,47,3.714,3.726,3.724,3.704,0,0,9.898,85.91,3615.2929628022,163.713916,14,Waypoint,
482000,2021-03-21 09:55:12,40.1849817635682,33.3247976017999,163.713916,,,3615.2929628022,46.916012,19.42335002,960.18375776,17,5,14.852,3617.2614668022,165.68242,20.72748604,2016.19429024,17.000744,-9.395148,0,304.7, -11.3, 6.3,0,0,1024,1024,1024,1024,312.6,-0.1,47,3.714,3.726,3.724,3.704,0,0,9.898,85.91,3615.2929628022,163.713916,14,Waypoint,
482100,2021-03-21 09:55:12,40.1849882583696,33.324792818127,163.713916,,,3615.2929628022,46.916012,19.22873624,961.50265544,18,5,14.852,3617.2614668022,165.68242,20.72748604,2016.19429024,16.77705,-9.395148,0,304.1, -11.7, 5.7,0,0,1024,1024,1024,1024,311.8,-0.1,47,3.714,3.726,3.724,3.704,0,0,9.898,85.91,3615.2929628022,163.713916,14,Waypoint,
482200,2021-03-21 09:55:12,40.1849946349646,33.3247879630561,163.713916,,,3615.2929628022,46.916012,19.3383463,962.84779984,18,5,14.852,3617.2614668022,165.68242,20.72748604,2016.19429024,16.77705,-9.618842,0,303.4, -12.7, 5.8,0,0,1024,1024,1024,1024,311.1,-0.1,47,3.714,3.726,3.724,3.704,0,0,9.898,85.91,3615.2929628022,163.713916,14,Waypoint,
482300,2021-03-21 09:55:12,40.1850011424829,33.3247830297701,163.385832,,,3614.9648788022,46.916012,19.3383463,964.2224718,17,5,14.852,3617.2614668022,165.68242,20.72748604,2016.19429024,16.77705,-9.618842,0,302.7, -13.2, 5.5,0,0,1024,1024,1024,1024,310.4,-0.1,47,3.714,3.726,3.724,3.704,0,0,9.898,85.91,3614.9648788022,163.385832,14,Waypoint,
482400,2021-03-21 09:55:12,40.1850080282684,33.3247777495396,163.713916,,,3615.2929628022,46.916012,19.25781646,965.69556896,17,5,14.852,3617.2614668022,165.68242,20.72748604,2016.19429024,16.553356,-9.842536,0,302.1, -13.5, 5.3,0,0,1024,1024,1024,1024,309.7,-0.1,47,3.714,3.726,3.724,3.704,0,0,9.898,85.91,3615.2929628022,163.713916,14,Waypoint,
482500,2021-03-21 09:55:12,40.1850145313675,33.3247726530067,163.713916,,,3615.2929628022,46.916012,19.18399744,967.1260152,17,5,14.852,3617.2614668022,165.68242,20.72748604,2016.19429024,16.329662,-10.06623,0,301.6, -13.6, 4.9,0,0,1024,1024,1024,1024,309,-0.1,47,3.714,3.726,3.724,3.704,0,0,9.898,85.91,3615.2929628022,163.713916,14,Waypoint,
482600,2021-03-21 09:55:12,40.1850213124656,33.324767078573,163.713916,,,3615.2929628022,46.916012,19.30031832,968.69425672,17,5,14.852,3617.2614668022,165.68242,20.72748604,2016.19429024,16.329662,-10.289924,0,301, -13.8, 4.9,0,0,1024,1024,1024,1024,309,-0.1,47,3.714,3.726,3.724,3.704,0,0,9.898,85.91,3615.2929628022,163.713916,14,Waypoint,
482700,2021-03-21 09:55:12,40.1850276917777,33.3247617603114,163.713916,,,3615.2929628022,46.916012,19.11241536,970.20016228,17,5,14.782,3617.2614668022,165.68242,20.72748604,2016.19429024,16.105968,-10.289924,0,300.3, -14.3, 5.6,0,0,1024,1024,1024,1024,308.3,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.2929628022,163.713916,14,Waypoint,
482800,2021-03-21 09:55:12,40.185034353532,33.3247560075618,164.042,,,3615.6210468022,46.916012,19.23321012,971.83073976,17,5,14.782,3617.2614668022,165.68242,20.72748604,2016.19429024,16.105968,-10.513618,0,299.5, -14.7, 5.7,0,0,1024,1024,1024,1024,307.7,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.6210468022,164.042,14,Waypoint,
482900,2021-03-21 09:55:12,40.1850406435468,33.3247504557314,164.042,,,3615.6210468022,46.916012,19.1705758,973.4088238,17,5,14.782,3617.2614668022,165.68242,20.72748604,2016.19429024,15.882274,-10.737312,0,298.5, -14.2, 5.3,0,0,1024,1024,1024,1024,307,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.6210468022,164.042,14,Waypoint,
483000,2021-03-21 09:55:13,40.1850471208749,33.3247443729002,164.042,,,3615.6210468022,46.916012,19.29808138,975.14110732,17,5,14.782,3617.2614668022,165.68242,20.72748604,2016.19429024,15.882274,-10.961006,0,297.6, -14.2, 5.6,0,0,1024,1024,1024,1024,306.2,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.6210468022,164.042,14,Waypoint,
483100,2021-03-21 09:55:13,40.1850533385053,33.3247386334256,164.370084,,,3615.9491308022,46.916012,19.24215788,976.78152732,17,5,14.782,3617.2614668022,165.68242,20.72748604,2016.19429024,15.65858,-11.1847,0,296.7, -14.6, 5.8,0,0,1024,1024,1024,1024,305.3,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.9491308022,164.370084,14,Waypoint,
483200,2021-03-21 09:55:13,40.1850599391686,33.324732346446,164.370084,,,3615.9491308022,46.916012,19.1929452,978.58598932,17,5,14.782,3617.2614668022,165.68242,20.72748604,2016.19429024,15.434886,-11.408394,0,295.8, -14.8, 5.7,0,0,1024,1024,1024,1024,304.5,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.9491308022,164.370084,14,Waypoint,
483300,2021-03-21 09:55:13,40.1850661180583,33.324726324608,164.370084,,,3615.9491308022,46.916012,19.1929452,980.314992,17,5,14.782,3617.2614668022,165.68242,20.72748604,2016.19429024,15.434886,-11.408394,0,295, -14.4, 5.1,0,0,1024,1024,1024,1024,303.6,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.9491308022,164.370084,14,Waypoint,
483400,2021-03-21 09:55:13,40.1850722007591,33.3247200412163,164.370084,,,3615.9491308022,46.916012,19.1482064,982.12273484,17,5,14.782,3617.2614668022,165.68242,20.72748604,2016.19429024,15.211192,-11.632088,0,294.2, -14.7, 4.9,0,0,1024,1024,1024,1024,302.7,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.9491308022,164.370084,14,Waypoint,
483500,2021-03-21 09:55:13,40.1850780459677,33.3247140279892,164.370084,,,3615.9491308022,46.916012,19.28465974,983.85501836,17,5,14.782,3617.2614668022,165.68242,20.72748604,2016.19429024,15.211192,-11.855782,0,293.4, -15, 4.6,0,0,1024,1024,1024,1024,301.8,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.9491308022,164.370084,14,Waypoint,
483600,2021-03-21 09:55:13,40.1850842087619,33.3247074643868,164.370084,,,3615.9491308022,46.916012,19.07662432,985.75134388,17,5,14.782,3617.2614668022,165.68242,20.72748604,2016.19429024,14.763804,-12.079476,0,292.6, -15.3, 4.1,0,0,1024,1024,1024,1024,300.9,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.9491308022,164.370084,14,Waypoint,
483700,2021-03-21 09:55:13,40.1850900062114,33.3247011088793,164.698168,,,3616.2772148022,46.916012,19.21755154,987.58861428,17,5,14.826,3617.2614668022,165.68242,20.72748604,2016.19429024,14.763804,-12.30317,0,291.7, -15.7, 3.6,0,0,1024,1024,1024,1024,300.9,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3616.2772148022,164.698168,14,Waypoint,
483800,2021-03-21 09:55:13,40.1850960565713,33.3246943181664,164.370084,,,3615.9491308022,46.916012,19.3383463,989.55711828,17,5,14.826,3617.2614668022,165.68242,20.72748604,2016.19429024,14.54011,-12.750558,0,290.9, -15.9, 2.8,0,0,1024,1024,1024,1024,299.9,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.9491308022,164.370084,14,Waypoint,
483900,2021-03-21 09:55:13,40.1851016785592,33.324687648005,164.370084,,,3615.9491308022,46.916012,19.15491722,991.48953304,17,5,14.826,3617.2614668022,165.68242,20.72748604,2016.19429024,14.092722,-12.974252,0,290, -16.2, 2.1,0,0,1024,1024,1024,1024,298.9,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.9491308022,164.370084,14,Waypoint,
484000,2021-03-21 09:55:14,40.1851075142186,33.3246804701636,164.698168,,,3616.2772148022,46.916012,19.14596946,993.5695856,17,5,14.826,3617.2614668022,165.68242,20.72748604,2016.19429024,13.869028,-13.197946,0,289.2, -14.4, 0.1,0,0,1024,1024,1024,1024,297.8,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3616.2772148022,164.698168,14,Waypoint,
484100,2021-03-21 09:55:14,40.185112939979,33.3246735018523,164.698168,,,3616.2772148022,46.916012,18.9804359,995.5873022,17,5,14.826,3617.2614668022,165.68242,20.72748604,2016.19429024,13.42164,-13.42164,0,288.2, -9.6, -3.2,0,0,1024,1024,1024,1024,296.6,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3616.2772148022,164.698168,14,Waypoint,
484200,2021-03-21 09:55:14,40.1851184340625,33.3246660233496,164.370084,,,3615.9491308022,46.916012,18.82832398,997.75593744,17,5,14.826,3617.2614668022,165.68242,20.72748604,2016.19429024,12.974252,-13.645334,0,287, -6, -5.6,0,0,1024,1024,1024,1024,295.3,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.9491308022,164.370084,14,Waypoint,
484300,2021-03-21 09:55:14,40.1851233876979,33.3246585448469,164.370084,,,3615.9491308022,46.916012,18.37198822,999.918011,17,5,14.826,3617.2614668022,165.68242,20.72748604,2016.19429024,12.30317,-13.645334,0,285.9, -3.7, -7.2,0,0,1024,1024,1024,1024,294,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.9491308022,164.370084,14,Waypoint,
484400,2021-03-21 09:55:14,40.185128441893,33.3246508754708,164.370084,,,3615.9491308022,46.916012,17.93131104,1002.13585884,17,5,14.826,3617.2614668022,165.68242,20.72748604,2016.19429024,11.632088,-13.645334,0,284.6, -1.6, -8.9,0,0,1024,1024,1024,1024,292.8,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.9491308022,164.370084,14,Waypoint,
484500,2021-03-21 09:55:14,40.1851329471332,33.3246436592395,164.698168,,,3616.2772148022,46.916012,17.50181856,1004.22247308,17,5,14.826,3617.2614668022,165.68242,20.72748604,2016.19429024,10.961006,-13.645334,0,283.3, 0.2, -10.5,0,0,1024,1024,1024,1024,291.6,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3616.2772148022,164.698168,14,Waypoint,
484600,2021-03-21 09:55:14,40.1851371478412,33.3246364146643,164.370084,,,3615.9491308022,46.916012,16.77705,1006.315649,17,5,14.826,3617.2614668022,165.68242,20.72748604,2016.19429024,10.06623,-13.42164,0,282.3, 0.9, -11.5,0,0,1024,1024,1024,1024,290.4,-0.1,47,3.717,3.732,3.732,3.712,0,0,8.68,85.91,3615.9491308022,164.370084,14,Waypoint,
484700,2021-03-21 09:55:14,40.1851404647472,33.3246297165177,164.370084,,,3615.9491308022,46.916012,16.19991948,1008.23822124,17,5,14.845,3617.2614668022,165.68242,20.72748604,2016.19429024,9.395148,-13.197946,0,281.3, 1.5, -12.2,0,0,1024,1024,1024,1024,289.3,-0.1,47,3.717,3.732,3.732,3.712,0,0,10.114,85.91,3615.9491308022,164.370084,14,Waypoint,
484800,2021-03-21 09:55:14,40.1851440826938,33.3246225903413,164.042,,,3615.6210468022,46.916012,15.51094196,1010.29202708,17,5,14.845,3617.2614668022,165.68242,20.72748604,2016.19429024,8.500372,-12.974252,0,280.4, 1.3, -12.4,0,0,1024,1024,1024,1024,289.3,-0.1,47,3.717,3.732,3.732,3.712,0,0,10.114,85.91,3615.6210468022,164.042,14,Waypoint,
484900,2021-03-21 09:55:14,40.1851472366641,33.3246158882481,164.042,,,3615.6210468022,46.916012,15.15303156,1012.21788016,17,5,14.845,3617.2614668022,165.68242,20.72748604,2016.19429024,7.82929,-12.974252,0.223694,279.5, 1.4, -12.7,0,0,1024,1024,1024,1024,288.2,-0.1,47,3.717,3.732,3.732,3.712,0,0,10.114,85.91,3615.6210468022,164.042,14,Waypoint,
485000,2021-03-21 09:55:15,40.185150249989,33.3246089393112,164.042,,,3615.6210468022,46.916012,14.62287678,1014.20935004,17,5,14.845,3617.2614668022,165.68242,20.72748604,2016.19429024,7.158208,-12.750558,0.223694,278.7, 1, -13.2,0,0,1024,1024,1024,1024,287.1,-0.1,47,3.717,3.732,3.732,3.712,0,0,10.114,85.91,3615.6210468022,164.042,14,Waypoint,
485100,2021-03-21 09:55:15,40.1851525294458,33.3246028037386,163.713916,,,3615.2929628022,46.916012,14.20680594,1015.9613186,17,5,14.845,3617.2614668022,165.68242,20.72748604,2016.19429024,6.263432,-12.750558,0.223694,278, 0.5, -13.5,0,0,1024,1024,1024,1024,286.1,-0.1,47,3.717,3.732,3.732,3.712,0,0,10.114,85.91,3615.2929628022,163.713916,14,Waypoint,
485200,2021-03-21 09:55:15,40.1851550061528,33.3245959782235,163.385832,,,3614.9648788022,46.916012,13.71915302,1017.91013756,17,5,14.845,3617.2614668022,165.68242,20.72748604,2016.19429024,5.59235,-12.526864,0.223694,277.3, -0.1, -13.3,0,0,1024,1024,1024,1024,285.1,-0.1,47,3.717,3.732,3.732,3.712,0,0,10.114,85.91,3614.9648788022,163.385832,14,Waypoint,
485300,2021-03-21 09:55:15,40.185157088164,33.3245895290734,163.385832,,,3614.9648788022,46.916012,13.45966798,1019.74740796,17,5,14.845,3617.2614668022,165.68242,20.72748604,2016.19429024,4.921268,-12.526864,0.223694,276.4, -0.3, -13.6,0,0,1024,1024,1024,1024,284.1,-0.1,47,3.717,3.732,3.732,3.712,0,0,10.114,85.91,3614.9648788022,163.385832,14,Waypoint,
485400,2021-03-21 09:55:15,40.1851589885061,33.3245827631165,163.385832,,,3614.9648788022,46.916012,13.01675386,1021.6699802,17,5,14.845,3617.2614668022,165.68242,20.72748604,2016.19429024,4.250186,-12.30317,0.223694,275.6, -0.8, -13.6,0,0,1024,1024,1024,1024,283.1,-0.1,47,3.717,3.732,3.732,3.712,0,0,10.114,85.91,3614.9648788022,163.385832,14,Waypoint,
485500,2021-03-21 09:55:15,40.1851605032847,33.3245763918226,163.385832,,,3614.9648788022,46.916012,12.53581176,1023.4744422,17,5,14.845,3617.2614668022,165.68242,20.72748604,2016.19429024,3.35541,-12.079476,0.223694,274.9, -1.4, -13.2,0,0,1024,1024,1024,1024,282.1,-0.1,47,3.717,3.732,3.732,3.712,0,0,10.114,85.91,3614.9648788022,163.385832,14,Waypoint,
485600,2021-03-21 09:55:15,40.185161736108,33.3245699896731,163.057748,,,3614.6367948022,46.916012,12.37475208,1025.28218504,17,5,14.845,3617.2614668022,165.68242,20.72748604,2016.19429024,2.684328,-12.079476,0,274.2, -2.1, -12.8,0,0,1024,1024,1024,1024,281.1,-0.1,47,3.717,3.732,3.732,3.712,0,0,10.114,85.91,3614.6367948022,163.057748,14,Waypoint,
485700,2021-03-21 09:55:15,40.1851626209393,33.3245637575875,163.385832,,,3614.9648788022,46.916012,12.02578944,1027.0341536,17,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,2.013246,-11.855782,0,273.7, -3.1, -12.4,0,0,1024,1024,1024,1024,280.2,-0.1,47,3.712,3.725,3.723,3.703,0,0,10.114,85.91,3614.9648788022,163.385832,14,Waypoint,
485800,2021-03-21 09:55:15,40.1851633164933,33.3245571146938,163.057748,,,3614.6367948022,46.916012,11.93183796,1028.89767072,17,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,1.342164,-11.855782,0,273, -4.1, -12,0,0,1024,1024,1024,1024,280.2,-0.1,47,3.712,3.725,3.723,3.703,0,0,10.114,85.91,3614.6367948022,163.057748,14,Waypoint,
485900,2021-03-21 09:55:15,40.1851637056784,33.3245508682568,163.057748,,,3614.6367948022,46.916012,11.87367752,1030.6430776,17,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,0.671082,-11.855782,0,272.3, -4.8, -12.2,0,0,1024,1024,1024,1024,279.2,-0.1,47,3.712,3.725,3.723,3.703,0,0,10.114,85.91,3614.6367948022,163.057748,14,Waypoint,
486000,2021-03-21 09:55:16,40.1851635646942,33.3245445956285,163.057748,,,3614.6367948022,46.916012,11.855782,1032.38520364,17,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,0,-11.855782,0,271.3, -5.2, -12.4,0,0,1024,1024,1024,1024,278.2,-0.1,47,3.712,3.725,3.723,3.703,0,0,10.114,85.91,3614.6367948022,163.057748,14,Waypoint,
486100,2021-03-21 09:55:16,40.1851633332337,33.324538569844,163.385832,,,3614.9648788022,46.916012,11.86472976,1034.05843204,18,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-0.447388,-11.855782,0,270.5, -5.8, -12.4,0,0,1024,1024,1024,1024,277.3,-0.1,47,3.712,3.725,3.723,3.703,0,0,10.114,85.91,3614.9648788022,163.385832,14,Waypoint,
486200,2021-03-21 09:55:16,40.1851628498594,33.3245322017791,163.385832,,,3614.9648788022,46.916012,11.90946856,1035.82024312,18,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-1.11847,-11.855782,0,269.8, -6.5, -12.6,0,0,1024,1024,1024,1024,276.2,-0.1,47,3.712,3.725,3.723,3.703,0,0,10.114,85.91,3614.9648788022,163.385832,14,Waypoint,
486300,2021-03-21 09:55:16,40.1851621457203,33.3245261225356,163.385832,,,3614.9648788022,46.916012,11.9899984,1037.49675236,18,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-1.789552,-11.855782,0,268.9, -6.6, -12.7,0,0,1024,1024,1024,1024,275.2,-0.1,47,3.712,3.725,3.723,3.703,0,0,10.114,85.91,3614.9648788022,163.385832,14,Waypoint,
486400,2021-03-21 09:55:16,40.1851611182893,33.3245196396597,163.713916,,,3615.2929628022,46.916012,12.10855622,1039.28152932,18,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-2.460634,-11.855782,0,268, -6.7, -12.9,0,0,1024,1024,1024,1024,274.2,-0.1,47,3.712,3.725,3.723,3.703,0,0,10.114,85.91,3615.2929628022,163.713916,14,Waypoint,
486500,2021-03-21 09:55:16,40.1851599316487,33.3245134839952,163.713916,,,3615.2929628022,46.916012,12.26290508,1040.96788108,18,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-3.131716,-11.855782,0,266.9, -6.4, -13.1,0,0,1024,1024,1024,1024,273.2,-0.1,47,3.712,3.725,3.723,3.703,0,0,10.114,85.91,3615.2929628022,163.713916,14,Waypoint,
486600,2021-03-21 09:55:16,40.1851583632227,33.3245072117257,163.713916,,,3615.2929628022,46.916012,12.45080804,1042.6837604,18,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-3.802798,-11.855782,0,266, -6.6, -13.5,0,0,1024,1024,1024,1024,272.1,-0.1,47,3.712,3.725,3.723,3.703,0,0,10.114,85.91,3615.2929628022,163.713916,14,Waypoint,
486700,2021-03-21 09:55:16,40.1851566215301,33.3245012110561,163.713916,,,3615.2929628022,46.916012,12.6722651,1044.31761872,17,5,14.878,3617.2614668022,165.68242,20.72748604,2016.19429024,-4.47388,-11.855782,0,265.1, -7.2, -13.7,0,0,1024,1024,1024,1024,271.1,-0.1,47,3.728,3.737,3.734,3.718,0,0,7.662,85.91,3615.2929628022,163.713916,14,Waypoint,
486800,2021-03-21 09:55:16,40.1851544170078,33.3244946632402,164.042,,,3615.6210468022,46.916012,12.92503932,1046.095834,17,5,14.878,3617.2614668022,165.68242,20.72748604,2016.19429024,-5.144962,-11.855782,0,264.1, -7.3, -13.9,0,0,1024,1024,1024,1024,270,-0.1,47,3.728,3.737,3.734,3.718,0,0,7.662,85.91,3615.6210468022,164.042,14,Waypoint,
486900,2021-03-21 09:55:16,40.1851521609354,33.3244884074748,164.042,,,3615.6210468022,46.916012,13.20465682,1047.79530912,17,5,14.878,3617.2614668022,165.68242,20.72748604,2016.19429024,-5.816044,-11.855782,0,263, -7.2, -14.2,0,0,1024,1024,1024,1024,270,-0.1,47,3.728,3.737,3.734,3.718,0,0,7.662,85.91,3615.6210468022,164.042,14,Waypoint,
487000,2021-03-21 09:55:17,40.1851494794223,33.324481857865,163.713916,,,3615.2929628022,46.916012,13.31874076,1049.56696272,17,5,14.878,3617.2614668022,165.68242,20.72748604,2016.19429024,-6.487126,-11.632088,0,261.9, -7.3, -14.4,0,0,1024,1024,1024,1024,268.8,-0.1,47,3.728,3.737,3.734,3.718,0,0,7.662,85.91,3615.2929628022,163.713916,14,Waypoint,
487100,2021-03-21 09:55:17,40.1851466942359,33.3244756957424,164.042,,,3615.6210468022,46.916012,13.65875564,1051.2303486,17,5,14.878,3617.2614668022,165.68242,20.72748604,2016.19429024,-7.158208,-11.632088,0,260.9, -7.4, -14.3,0,0,1024,1024,1024,1024,267.7,-0.1,47,3.728,3.737,3.734,3.718,0,0,7.662,85.91,3615.6210468022,164.042,14,Waypoint,
487200,2021-03-21 09:55:17,40.1851435520034,33.3244694841075,163.713916,,,3615.2929628022,46.916012,14.02113992,1052.903577,17,5,14.878,3617.2614668022,165.68242,20.72748604,2016.19429024,-7.82929,-11.632088,0,260, -8, -14.5,0,0,1024,1024,1024,1024,266.5,-0.1,47,3.728,3.737,3.734,3.718,0,0,7.662,85.91,3615.2929628022,163.713916,14,Waypoint,
487300,2021-03-21 09:55:17,40.1851402478905,33.3244637392511,164.042,,,3615.6210468022,46.916012,14.4058936,1054.44229096,17,5,14.878,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,-11.632088,0,259, -8.5, -14.5,0,0,1024,1024,1024,1024,265.3,-0.1,47,3.728,3.737,3.734,3.718,0,0,7.662,85.91,3615.6210468022,164.042,14,Waypoint,
487400,2021-03-21 09:55:17,40.1851365520652,33.3244574537067,164.042,,,3615.6210468022,46.916012,14.6743264,1056.12864272,17,5,14.878,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.94776,-11.632088,0,258, -9, -14.7,0,0,1024,1024,1024,1024,264.1,-0.1,47,3.728,3.737,3.734,3.718,0,0,7.662,85.91,3615.6210468022,164.042,14,Waypoint,
487500,2021-03-21 09:55:17,40.1851328057451,33.3244514828161,164.042,,,3615.6210468022,46.916012,15.09487112,1057.7264118,17,5,14.878,3617.2614668022,165.68242,20.72748604,2016.19429024,-9.618842,-11.632088,0,256.9, -9.3, -15.3,0,0,1024,1024,1024,1024,262.9,-0.1,47,3.728,3.737,3.734,3.718,0,0,7.662,85.91,3615.6210468022,164.042,14,Waypoint,
487600,2021-03-21 09:55:17,40.1851286449926,33.3244451951189,164.370084,,,3615.9491308022,46.916012,15.36330392,1059.40948272,17,5,14.878,3617.2614668022,165.68242,20.72748604,2016.19429024,-10.289924,-11.408394,0,255.9, -9.9, -15.6,0,0,1024,1024,1024,1024,261.6,-0.1,47,3.728,3.737,3.734,3.718,0,0,7.662,85.91,3615.9491308022,164.370084,14,Waypoint,
